"Date","Channel Id","Channel Name","Territory","Minutes Streamed","Unique Streams","Consumption Type"
"2025-12-14","amzn1.dv.gti.60d05943-e945-4adb-a5bf-0571c256acaf","Nosey","UK","140174.56","5458","AdSupportedLinear"
"2025-12-15","amzn1.dv.gti.4bb0faf5-52da-4afd-a73d-1c3efc4e61b4","Nosey","US","482696.22","16410","AdSupportedLinear"
"2025-12-15","amzn1.dv.gti.792b1add-4005-4f9f-bcc3-f3a9e24b1bbc","Confess by Nosey","US","529697.69","12683","AdSupportedLinear"
"2025-12-15","amzn1.dv.gti.df344758-140b-48b3-bcd0-506ab3ed6c82","Judge Nosey","US","476469.16","11598","AdSupportedLinear"
"2025-12-15","amzn1.dv.gti.e2de6851-3dd1-488d-876f-087b5ca83e5f","Karamo presented by Nosey","US","544404.56","14203","AdSupportedLinear"
"2025-12-15","amzn1.dv.gti.60d05943-e945-4adb-a5bf-0571c256acaf","Nosey","UK","147354.95","4939","AdSupportedLinear"
"2025-12-16","amzn1.dv.gti.4bb0faf5-52da-4afd-a73d-1c3efc4e61b4","Nosey","US","725877.81","18222","AdSupportedLinear"
"2025-12-16","amzn1.dv.gti.792b1add-4005-4f9f-bcc3-f3a9e24b1bbc","Confess by Nosey","US","487680.16","13354","AdSupportedLinear"
"2025-12-16","amzn1.dv.gti.df344758-140b-48b3-bcd0-506ab3ed6c82","Judge Nosey","US","378768.19","10505","AdSupportedLinear"
"2025-12-16","amzn1.dv.gti.e2de6851-3dd1-488d-876f-087b5ca83e5f","Karamo presented by Nosey","US","563331.62","14626","AdSupportedLinear"
"2025-12-16","amzn1.dv.gti.60d05943-e945-4adb-a5bf-0571c256acaf","Nosey","UK","190923.58","4956","AdSupportedLinear"
"2025-12-17","amzn1.dv.gti.4bb0faf5-52da-4afd-a73d-1c3efc4e61b4","Nosey","US","865409.44","18380","AdSupportedLinear"
"2025-12-17","amzn1.dv.gti.792b1add-4005-4f9f-bcc3-f3a9e24b1bbc","Confess by Nosey","US","440212.16","12075","AdSupportedLinear"
"2025-12-17","amzn1.dv.gti.df344758-140b-48b3-bcd0-506ab3ed6c82","Judge Nosey","US","482432.81","11035","AdSupportedLinear"
"2025-12-17","amzn1.dv.gti.e2de6851-3dd1-488d-876f-087b5ca83e5f","Karamo presented by Nosey","US","595743.56","13919","AdSupportedLinear"
"2025-12-17","amzn1.dv.gti.60d05943-e945-4adb-a5bf-0571c256acaf","Nosey","UK","209785.84","4970","AdSupportedLinear"
"2025-12-18","amzn1.dv.gti.4bb0faf5-52da-4afd-a73d-1c3efc4e61b4","Nosey","US","858654.12","19563","AdSupportedLinear"
"2025-12-18","amzn1.dv.gti.792b1add-4005-4f9f-bcc3-f3a9e24b1bbc","Confess by Nosey","US","342654.72","10283","AdSupportedLinear"
"2025-12-18","amzn1.dv.gti.df344758-140b-48b3-bcd0-506ab3ed6c82","Judge Nosey","US","518401.16","11428","AdSupportedLinear"
"2025-12-18","amzn1.dv.gti.e2de6851-3dd1-488d-876f-087b5ca83e5f","Karamo presented by Nosey","US","605770.00","14179","AdSupportedLinear"
"2025-12-18","amzn1.dv.gti.60d05943-e945-4adb-a5bf-0571c256acaf","Nosey","UK","196982.66","5453","AdSupportedLinear"
"2025-12-19","amzn1.dv.gti.4bb0faf5-52da-4afd-a73d-1c3efc4e61b4","Nosey","US","659522.25","18806","AdSupportedLinear"
"2025-12-19","amzn1.dv.gti.792b1add-4005-4f9f-bcc3-f3a9e24b1bbc","Confess by Nosey","US","273629.03","8791","AdSupportedLinear"
"2025-12-19","amzn1.dv.gti.df344758-140b-48b3-bcd0-506ab3ed6c82","Judge Nosey","US","264892.84","7658","AdSupportedLinear"
"2025-12-19","amzn1.dv.gti.e2de6851-3dd1-488d-876f-087b5ca83e5f","Karamo presented by Nosey","US","581323.62","13660","AdSupportedLinear"
"2025-12-19","amzn1.dv.gti.60d05943-e945-4adb-a5bf-0571c256acaf","Nosey","UK","163333.78","4884","AdSupportedLinear"
"2025-12-20","amzn1.dv.gti.4bb0faf5-52da-4afd-a73d-1c3efc4e61b4","Nosey","US","653265.12","18866","AdSupportedLinear"
"2025-12-20","amzn1.dv.gti.792b1add-4005-4f9f-bcc3-f3a9e24b1bbc","Confess by Nosey","US","319609.38","9882","AdSupportedLinear"
"2025-12-20","amzn1.dv.gti.df344758-140b-48b3-bcd0-506ab3ed6c82","Judge Nosey","US","384960.88","9996","AdSupportedLinear"
"2025-12-20","amzn1.dv.gti.e2de6851-3dd1-488d-876f-087b5ca83e5f","Karamo presented by Nosey","US","595964.38","14241","AdSupportedLinear"
"2025-12-20","amzn1.dv.gti.60d05943-e945-4adb-a5bf-0571c256acaf","Nosey","UK","152266.06","5278","AdSupportedLinear"
"2025-12-21","amzn1.dv.gti.4bb0faf5-52da-4afd-a73d-1c3efc4e61b4","Nosey","US","446532.28","16678","AdSupportedLinear"
"2025-12-21","amzn1.dv.gti.792b1add-4005-4f9f-bcc3-f3a9e24b1bbc","Confess by Nosey","US","366958.31","10288","AdSupportedLinear"
"2025-12-21","amzn1.dv.gti.df344758-140b-48b3-bcd0-506ab3ed6c82","Judge Nosey","US","353042.53","9696","AdSupportedLinear"
"2025-12-21","amzn1.dv.gti.e2de6851-3dd1-488d-876f-087b5ca83e5f","Karamo presented by Nosey","US","554129.25","14134","AdSupportedLinear"
"2025-12-21","amzn1.dv.gti.60d05943-e945-4adb-a5bf-0571c256acaf","Nosey","UK","127688.21","5249","AdSupportedLinear"
"2025-12-22","amzn1.dv.gti.4bb0faf5-52da-4afd-a73d-1c3efc4e61b4","Nosey","US","491233.78","15419","AdSupportedLinear"
"2025-12-22","amzn1.dv.gti.792b1add-4005-4f9f-bcc3-f3a9e24b1bbc","Confess by Nosey","US","494410.81","12323","AdSupportedLinear"
"2025-12-22","amzn1.dv.gti.df344758-140b-48b3-bcd0-506ab3ed6c82","Judge Nosey","US","451003.69","10941","AdSupportedLinear"
"2025-12-22","amzn1.dv.gti.e2de6851-3dd1-488d-876f-087b5ca83e5f","Karamo presented by Nosey","US","690217.38","15669","AdSupportedLinear"
"2025-12-22","amzn1.dv.gti.60d05943-e945-4adb-a5bf-0571c256acaf","Nosey","UK","144566.03","5259","AdSupportedLinear"
"2025-12-23","amzn1.dv.gti.4bb0faf5-52da-4afd-a73d-1c3efc4e61b4","Nosey","US","856550.31","18091","AdSupportedLinear"
"2025-12-23","amzn1.dv.gti.792b1add-4005-4f9f-bcc3-f3a9e24b1bbc","Confess by Nosey","US","526482.25","13168","AdSupportedLinear"
"2025-12-23","amzn1.dv.gti.df344758-140b-48b3-bcd0-506ab3ed6c82","Judge Nosey","US","445963.72","12557","AdSupportedLinear"
"2025-12-23","amzn1.dv.gti.e2de6851-3dd1-488d-876f-087b5ca83e5f","Karamo presented by Nosey","US","747563.19","16394","AdSupportedLinear"
"2025-12-23","amzn1.dv.gti.60d05943-e945-4adb-a5bf-0571c256acaf","Nosey","UK","187632.95","5350","AdSupportedLinear"
"2025-12-24","amzn1.dv.gti.4bb0faf5-52da-4afd-a73d-1c3efc4e61b4","Nosey","US","873593.88","18331","AdSupportedLinear"
"2025-12-24","amzn1.dv.gti.792b1add-4005-4f9f-bcc3-f3a9e24b1bbc","Confess by Nosey","US","423489.81","11801","AdSupportedLinear"
"2025-12-24","amzn1.dv.gti.df344758-140b-48b3-bcd0-506ab3ed6c82","Judge Nosey","US","504639.22","11898","AdSupportedLinear"
"2025-12-24","amzn1.dv.gti.e2de6851-3dd1-488d-876f-087b5ca83e5f","Karamo presented by Nosey","US","600858.94","14737","AdSupportedLinear"
"2025-12-24","amzn1.dv.gti.60d05943-e945-4adb-a5bf-0571c256acaf","Nosey","UK","176714.81","5302","AdSupportedLinear"
"2025-12-25","amzn1.dv.gti.4bb0faf5-52da-4afd-a73d-1c3efc4e61b4","Nosey","US","711914.12","18620","AdSupportedLinear"
"2025-12-25","amzn1.dv.gti.792b1add-4005-4f9f-bcc3-f3a9e24b1bbc","Confess by Nosey","US","271141.81","9369","AdSupportedLinear"
"2025-12-25","amzn1.dv.gti.df344758-140b-48b3-bcd0-506ab3ed6c82","Judge Nosey","US","456366.22","11461","AdSupportedLinear"
"2025-12-25","amzn1.dv.gti.e2de6851-3dd1-488d-876f-087b5ca83e5f","Karamo presented by Nosey","US","629859.38","15253","AdSupportedLinear"
"2025-12-25","amzn1.dv.gti.60d05943-e945-4adb-a5bf-0571c256acaf","Nosey","UK","140418.97","4961","AdSupportedLinear"
"2025-12-26","amzn1.dv.gti.4bb0faf5-52da-4afd-a73d-1c3efc4e61b4","Nosey","US","664818.88","19980","AdSupportedLinear"
"2025-12-26","amzn1.dv.gti.792b1add-4005-4f9f-bcc3-f3a9e24b1bbc","Confess by Nosey","US","267193.22","9046","AdSupportedLinear"
"2025-12-26","amzn1.dv.gti.df344758-140b-48b3-bcd0-506ab3ed6c82","Judge Nosey","US","286628.91","7652","AdSupportedLinear"
"2025-12-26","amzn1.dv.gti.e2de6851-3dd1-488d-876f-087b5ca83e5f","Karamo presented by Nosey","US","713959.00","15745","AdSupportedLinear"
"2025-12-26","amzn1.dv.gti.60d05943-e945-4adb-a5bf-0571c256acaf","Nosey","UK","146729.39","5777","AdSupportedLinear"
"2025-12-27","amzn1.dv.gti.4bb0faf5-52da-4afd-a73d-1c3efc4e61b4","Nosey","US","701969.69","21304","AdSupportedLinear"
"2025-12-27","amzn1.dv.gti.792b1add-4005-4f9f-bcc3-f3a9e24b1bbc","Confess by Nosey","US","420193.03","12012","AdSupportedLinear"
"2025-12-27","amzn1.dv.gti.df344758-140b-48b3-bcd0-506ab3ed6c82","Judge Nosey","US","452000.28","11898","AdSupportedLinear"
