,,,,,,,,,
,PLUTO TV - CONTENT PARTNER REVENUE REPORTING,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,Content Partner,Series Name,Episode Name,Clip Name,Season #,Episode #,TVMs,Sessions,Net Revenue per Clip
,nosey,The Jerry Springer Show,Crazy Love Confessions!,The Jerry Springer Show: Crazy Love Confessions! (S13E36),13,36,"165,099","7,360", $ 295.69 
,nosey,The Steve Wilkos Show,My Kids Watch Him Hit Me,The Steve Wilkos Show: My Kids Watch Him Hit Me (S3E74),3,74,"160,153","5,033", $ 295.65 
,nosey,The Jerry Springer Show,Jailbird Love,The Jerry Springer Show: Jailbird Love (S13E92),13,92,"162,990","6,743", $ 295.62 
,nosey,The Jerry Springer Show,Lying Cheating Lovers,The Jerry Springer Show: Lying Cheating Lovers (S11E84),11,85,"173,417","7,058", $ 294.66 
,nosey,The Jerry Springer Show,Mom Stole My Man!,The Jerry Springer Show: Mom Stole My Man! (S13E43),13,43,"161,983","7,152", $ 294.41 
,nosey,The Steve Wilkos Show,DNA: It's Your Baby,The Steve Wilkos Show: DNA: It's Your Baby (S3E81),3,81,"183,401","5,808", $ 293.98 
,nosey,Maury,I Slept With 100 Men! Who's My Baby's Father?,Maury: I Slept With 100 Men! Who's My Baby's Father? (S10E1),10,1,"146,925","7,021", $ 293.87 
,nosey,The Jerry Springer Show,Lovers Do Battle,The Jerry Springer Show: Lovers Do Battle (S11E81),11,82,"163,083","6,989", $ 293.51 
,nosey,The Jerry Springer Show,I Stole My Daughter's Man,The Jerry Springer Show: I Stole My Daughter's Man (S10E85),10,85,"162,703","7,615", $ 293.44 
,nosey,The Jerry Springer Show,Country Lovin'!,The Jerry Springer Show: Country Lovin'! (S12E42),12,42,"166,510","7,079", $ 293.21 
,nosey,The Jerry Springer Show,My Brother Is My Lover,The Jerry Springer Show: My Brother Is My Lover (S12E84),12,84,"175,757","7,048", $ 292.95 
,nosey,The Steve Wilkos Show,He Punches Me Until I Prostitute,The Steve Wilkos Show: He Punches Me Until I Prostitute (S2E145),2,145,"183,270","5,604", $ 291.76 
,nosey,The Jerry Springer Show,Brawlin' Broads!,The Jerry Springer Show: Brawlin' Broads! (S12E85),12,85,"168,235","7,294", $ 290.52 
,nosey,Maury,Who's MY Baby's Dad? My Husband or His Nephew?,Maury: Who's MY Baby's Dad? My Husband or His Nephew? (S11E14),11,14,"159,763","7,082", $ 289.72 
,nosey,Maury,Your Secret Sex Life Will Be Exposed Today!,Maury: Your Secret Sex Life Will Be Exposed Today! (S11E15),11,15,"155,358","7,230", $ 289.51 
,nosey,People's Court,Marriage Mayhem,People's Court: Marriage Mayhem (S19E10),19,10,"170,719","8,417", $ 288.35 
,nosey,The Jerry Springer Show,Naughty Girls,The Jerry Springer Show: Naughty Girls (S12E43),12,43,"159,110","7,233", $ 288.00 
,nosey,Maury,Did My Man Father My Sister's Baby? PT 1,Maury: Did My Man Father My Sister's Baby? PT 1 (S11E91),11,91,"133,803","5,567", $ 286.13 
,nosey,The Steve Wilkos Show,I Control My Woman,The Steve Wilkos Show: I Control My Woman (S2E148),2,148,"176,596","6,599", $ 285.44 
,nosey,The Jerry Springer Show,It's A Woman's World,The Jerry Springer Show: It's A Woman's World (S11E142),11,142,"167,066","7,285", $ 284.16 
,nosey,The Jerry Springer Show,Lifestyles of the Broke and Lonely!,The Jerry Springer Show: Lifestyles of the Broke and Lonely! (S13E93),13,93,"164,092","6,625", $ 283.37 
,nosey,The Jerry Springer Show,Hurtful Homewreckers!,The Jerry Springer Show: Hurtful Homewreckers! (S13E38),13,38,"161,588","7,285", $ 283.07 
,nosey,Maury,I Cheated With Our Cousin ... Is He The Father?,Maury: I Cheated With Our Cousin ... Is He The Father? (S11E135),11,135,"137,726","5,566", $ 282.79 
,nosey,The Jerry Springer Show,Hidden Affairs!,The Jerry Springer Show: Hidden Affairs! (S10E39),10,39,"161,448","7,203", $ 282.73 
,nosey,The Jerry Springer Show,Family Scandals,The Jerry Springer Show: Family Scandals (S13E47),13,47,"150,277","6,700", $ 282.73 
,nosey,The Jerry Springer Show,How Dare You!,The Jerry Springer Show: How Dare You! (S13E37),13,37,"160,099","7,219", $ 281.83 
,nosey,The Jerry Springer Show,I've Been Unfaithful,The Jerry Springer Show: I've Been Unfaithful (S13E94),13,94,"152,598","6,825", $ 281.39 
,nosey,The Jerry Springer Show,Springer Scandals,The Jerry Springer Show: Springer Scandals (S12E41),12,41,"153,899","6,754", $ 281.30 
,nosey,Maury,Sex and Violence ... Wild Teen Sisters Exposed,Maury: Sex and Violence ... Wild Teen Sisters Exposed (S11E12),11,12,"149,702","7,540", $ 280.14 
,nosey,The Jerry Springer Show,Sisters Attack,The Jerry Springer Show: Sisters Attack (S13E91),13,91,"155,512","6,492", $ 279.10 
,nosey,People's Court,Antique Repair Uproar,People's Court: Antique Repair Uproar (S19E9),19,9,"166,108","8,472", $ 279.05 
,nosey,Maury,Did My Husband Sleep with 20 Women?,Maury: Did My Husband Sleep with 20 Women? (S11E96),11,96,"128,116","5,270", $ 278.31 
,nosey,Maury,"6 Babies, 6 DNA Tests, Which Man Is The Dad?","Maury: 6 Babies, 6 DNA Tests, Which Man Is The Dad? (S11E89)",11,89,"124,363","5,354", $ 277.00 
,nosey,The Steve Wilkos Show,My Boyfriend's Wife Is Stalking Me!,The Steve Wilkos Show: My Boyfriend's Wife Is Stalking Me! (S6E10),6,10,"279,231","10,752", $ 275.94 
,nosey,Maury,Did My Man Father My Sister's Baby? PT 2,Maury: Did My Man Father My Sister's Baby? PT 2 (S11E92),11,92,"134,670","5,575", $ 273.28 
,nosey,The Jerry Springer Show,Holiday Hell With My Feuding Family,The Jerry Springer Show: Holiday Hell With My Feuding Family (S1E14),1,14,"149,065","5,172", $ 272.55 
,nosey,The Jerry Springer Show,I Live In A Car!,The Jerry Springer Show: I Live In A Car! (S12E33),12,33,"147,471","6,408", $ 271.69 
,nosey,The Jerry Springer Show,Broken Hearted Brawlers,The Jerry Springer Show: Broken Hearted Brawlers (S13E48),13,48,"155,173","6,631", $ 271.65 
,nosey,Maury,"I Slept With My Husband's Nephew, Who's the Dad?","Maury: I Slept With My Husband's Nephew, Who's the Dad? (S11E69)",11,69,"133,036","5,716", $ 271.64 
,nosey,The Jerry Springer Show,Shameless Cheaters,The Jerry Springer Show: Shameless Cheaters (S10E118),10,118,"162,622","7,189", $ 271.53 
,nosey,The Steve Wilkos Show,DNA: It's Your Baby,The Steve Wilkos Show: DNA: It's Your Baby (S3E97),3,97,"169,772","5,851", $ 271.42 
,nosey,The Jerry Springer Show,Dumped…On Springer!,The Jerry Springer Show: Dumped…On Springer! (S10E86),10,86,"153,604","6,924", $ 270.97 
,nosey,The Steve Wilkos Show,One Big Mistake?,The Steve Wilkos Show: One Big Mistake? (S3E7),3,7,"169,023","5,315", $ 270.92 
,nosey,The Steve Wilkos Show,Do I Have a Child With a Gay Man?,The Steve Wilkos Show: Do I Have a Child With a Gay Man? (S6E32),6,32,"294,661","11,358", $ 270.58 
,nosey,Maury,You Cheated With Our Best Friend,Maury: You Cheated With Our Best Friend (S11E129),11,129,"125,499","5,566", $ 270.47 
,nosey,The Steve Wilkos Show,A Shocking Statement,The Steve Wilkos Show: A Shocking Statement (S4E2),6,2,"261,946","10,733", $ 269.50 
,nosey,The Jerry Springer Show,Bisexual Betrayals,The Jerry Springer Show: Bisexual Betrayals (S10E69),10,69,"180,507","7,701", $ 269.09 
,nosey,The Steve Wilkos Show,Lie Detector Tells All,The Steve Wilkos Show: Lie Detector Tells All (S2E142),2,142,"174,615","6,194", $ 268.90 
,nosey,The Steve Wilkos Show,My Girlfriend Beats Me,The Steve Wilkos Show: My Girlfriend Beats Me (S3E67),3,67,"158,600","5,013", $ 268.43 
,nosey,The Jerry Springer Show,I Have Two Lovers,The Jerry Springer Show: I Have Two Lovers (S13E51),13,51,"157,909","6,867", $ 267.24 
,nosey,The Steve Wilkos Show,Did You Ever Have My Baby?,The Steve Wilkos Show: Did You Ever Have My Baby? (S6E16),6,16,"277,594","10,435", $ 266.78 
,nosey,The Jerry Springer Show,I Want Your Lover!,The Jerry Springer Show: I Want Your Lover! (S12E31),12,31,"165,975","7,466", $ 265.90 
,nosey,The Steve Wilkos Show,I Wouldn't Wish This on Anybody,The Steve Wilkos Show: I Wouldn't Wish This on Anybody (S5E82),5,82,"272,498","10,776", $ 265.57 
,nosey,Maury,I'm 13 ... You Can't Stop Me From Having A Baby!,Maury: I'm 13 ... You Can't Stop Me From Having A Baby! (S11E1),11,1,"139,122","7,593", $ 265.45 
,nosey,The Jerry Springer Show,A Man and His Food: A Love Story!,The Jerry Springer Show: A Man and His Food: A Love Story! (S10E38),10,38,"147,755","7,166", $ 263.45 
,nosey,The Jerry Springer Show,Heartless Affairs!,The Jerry Springer Show: Heartless Affairs! (S12E86),12,86,"165,821","7,270", $ 262.89 
,nosey,Maury,Paternity Shockers! Family Sex Secrets Exposed,Maury: Paternity Shockers! Family Sex Secrets Exposed (S11E68),11,68,"135,609","5,789", $ 261.83 
,nosey,The Jerry Springer Show,"Secrets, Lies and Scandals","The Jerry Springer Show: Secrets, Lies and Scandals (S13E89)",13,89,"161,372","7,080", $ 261.57 
,nosey,The Jerry Springer Show,I'm Cheating!,The Jerry Springer Show: I'm Cheating! (S10E119),10,119,"170,151","7,933", $ 261.40 
,nosey,Maury,I'll Take a DNA Test: Your Triplets Aren't Mine,Maury: I'll Take a DNA Test: Your Triplets Aren't Mine (S11E16),11,16,"146,988","7,208", $ 261.02 
,nosey,The Steve Wilkos Show,Bitter Mother Crosses the Line?,The Steve Wilkos Show: Bitter Mother Crosses the Line? (S5E28),5,28,"287,020","10,763", $ 260.80 
,nosey,The Jerry Springer Show,I Want Your Man!,The Jerry Springer Show: I Want Your Man! (S13E95),13,95,"152,549","6,460", $ 260.57 
,nosey,The Jerry Springer Show,Attack of the Back Stabbers,The Jerry Springer Show: Attack of the Back Stabbers (S13E52),13,52,"153,934","6,879", $ 260.21 
,nosey,The Steve Wilkos Show,I Need Answers Now,The Steve Wilkos Show: I Need Answers Now (S3E68),3,68,"147,004","5,245", $ 259.17 
,nosey,The Jerry Springer Show,Home Wreckers Move In,The Jerry Springer Show: Home Wreckers Move In (S10E75),10,75,"171,647","7,572", $ 258.30 
,nosey,The Steve Wilkos Show,Passionate Paternity Results,The Steve Wilkos Show: Passionate Paternity Results (S5E31),5,31,"269,277","10,980", $ 256.17 
,nosey,The Steve Wilkos Show,"Mom, Who Do You Believe?","The Steve Wilkos Show: Mom, Who Do You Believe? (S3E38)",3,38,"164,528","5,259", $ 255.63 
,nosey,Maury,8 Possible Fathers ... Who Will Be The Dad?,Maury: 8 Possible Fathers ... Who Will Be The Dad? (S11E98),11,98,"111,149","4,797", $ 252.47 
,nosey,The Steve Wilkos Show,Drugs and Sex At 13?,The Steve Wilkos Show: Drugs and Sex At 13? (S3E65),3,65,"147,882","5,405", $ 252.25 
,nosey,Maury,"I Slept With Your Friend, Our 2 Kids May Not Be Yours","Maury: I Slept With Your Friend, Our 2 Kids May Not Be Yours (S11E66)",11,66,"128,849","5,473", $ 251.89 
